batch	sub	ses	run	task_kind	task_entity	recording_entity	person	participant	date	session	acq_time	sampling_frequency	n_channels	h5_shape	content	detailed_content	source_session	source_h5	source_wav	mirror_h5	mirror_wav	bids_h5	bids_edf	bids_eeg_json	bids_channels_tsv	bids_wav	bids_beh_json	listening_manifest
yuya-overt-pangolin-v2	sub-01	ses-20241031	run-02	overt	speechopen	recording-vocal_beh	yuya	P01	20241031	session2	2024-10-31T17:19:22	1200	140	3353x1200x140	video game	Slay the Princess	/mnt/ms-nas/shige/yuya/20241031/session2	/mnt/ms-nas/shige/yuya/20241031/session2/EEG_try2_140.h5	/mnt/ms-nas/shige/yuya/20241031/session2/2024-10-31 17-19-22_speaking.wav	/mnt/ms-nas/asahi/OpenNeuro_data/yuya/20241031/session2/EEG_try2_140.h5	/mnt/ms-nas/asahi/OpenNeuro_data/yuya/20241031/session2/2024-10-31 17-19-22_speaking.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241031/eeg/sub-01_ses-20241031_task-speechopen_acq-pangolin_run-02_eeg.h5	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241031/eeg/sub-01_ses-20241031_task-speechopen_acq-pangolin_run-02_eeg.edf	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241031/eeg/sub-01_ses-20241031_task-speechopen_acq-pangolin_run-02_eeg.json	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241031/eeg/sub-01_ses-20241031_task-speechopen_acq-pangolin_run-02_channels.tsv	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241031/beh/sub-01_ses-20241031_task-speechopen_acq-pangolin_run-02_recording-vocal_beh.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241031/beh/sub-01_ses-20241031_task-speechopen_acq-pangolin_run-02_recording-vocal_beh.json	
yuya-overt-pangolin-v2	sub-01	ses-20241031	run-03	overt	speechopen	recording-vocal_beh	yuya	P01	20241031	session3	2024-10-31T18:40:26	1200	140	2322x1200x140	video game	Slay the Princess	/mnt/ms-nas/shige/yuya/20241031/session3	/mnt/ms-nas/shige/yuya/20241031/session3/EEG_try3_140.h5	/mnt/ms-nas/shige/yuya/20241031/session3/2024-10-31 18-40-26_speaking.wav	/mnt/ms-nas/asahi/OpenNeuro_data/yuya/20241031/session3/EEG_try3_140.h5	/mnt/ms-nas/asahi/OpenNeuro_data/yuya/20241031/session3/2024-10-31 18-40-26_speaking.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241031/eeg/sub-01_ses-20241031_task-speechopen_acq-pangolin_run-03_eeg.h5	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241031/eeg/sub-01_ses-20241031_task-speechopen_acq-pangolin_run-03_eeg.edf	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241031/eeg/sub-01_ses-20241031_task-speechopen_acq-pangolin_run-03_eeg.json	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241031/eeg/sub-01_ses-20241031_task-speechopen_acq-pangolin_run-03_channels.tsv	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241031/beh/sub-01_ses-20241031_task-speechopen_acq-pangolin_run-03_recording-vocal_beh.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241031/beh/sub-01_ses-20241031_task-speechopen_acq-pangolin_run-03_recording-vocal_beh.json	
yuya-overt-eego-v2	sub-01	ses-20241106	run-01	overt	speechopen	recording-vocal_beh	yuya	P01	20241106	session1	2024-11-06T14:36:31	2048	90	90x1109749	unknown	unknown	/mnt/ms-nas/shige/yuya/20241106/session1	/mnt/ms-nas/shige/yuya/20241106/session1/EEG_try1_90.h5	/mnt/ms-nas/shige/yuya/20241106/session1/2024-11-06_14-36-31_speaking.wav	/mnt/ms-nas/asahi/OpenNeuro_data/yuya/20241106/session1/EEG_try1_90.h5	/mnt/ms-nas/asahi/OpenNeuro_data/yuya/20241106/session1/2024-11-06_14-36-31_speaking.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241106/eeg/sub-01_ses-20241106_task-speechopen_acq-pangolin_run-01_eeg.h5	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241106/eeg/sub-01_ses-20241106_task-speechopen_acq-pangolin_run-01_eeg.edf	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241106/eeg/sub-01_ses-20241106_task-speechopen_acq-pangolin_run-01_eeg.json	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241106/eeg/sub-01_ses-20241106_task-speechopen_acq-pangolin_run-01_channels.tsv	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241106/beh/sub-01_ses-20241106_task-speechopen_acq-pangolin_run-01_recording-vocal_beh.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241106/beh/sub-01_ses-20241106_task-speechopen_acq-pangolin_run-01_recording-vocal_beh.json	
yuya-overt-eego-v2	sub-01	ses-20241106	run-02	overt	speechopen	recording-vocal_beh	yuya	P01	20241106	session2	2024-11-06T14:50:16	2048	90	90x1476734	unknown	unknown	/mnt/ms-nas/shige/yuya/20241106/session2	/mnt/ms-nas/shige/yuya/20241106/session2/EEG_try2_90.h5	/mnt/ms-nas/shige/yuya/20241106/session2/2024-11-06_14-50-16_speaking.wav	/mnt/ms-nas/asahi/OpenNeuro_data/yuya/20241106/session2/EEG_try2_90.h5	/mnt/ms-nas/asahi/OpenNeuro_data/yuya/20241106/session2/2024-11-06_14-50-16_speaking.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241106/eeg/sub-01_ses-20241106_task-speechopen_acq-pangolin_run-02_eeg.h5	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241106/eeg/sub-01_ses-20241106_task-speechopen_acq-pangolin_run-02_eeg.edf	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241106/eeg/sub-01_ses-20241106_task-speechopen_acq-pangolin_run-02_eeg.json	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241106/eeg/sub-01_ses-20241106_task-speechopen_acq-pangolin_run-02_channels.tsv	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241106/beh/sub-01_ses-20241106_task-speechopen_acq-pangolin_run-02_recording-vocal_beh.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241106/beh/sub-01_ses-20241106_task-speechopen_acq-pangolin_run-02_recording-vocal_beh.json	
yuya-overt-eego-v2	sub-01	ses-20241106	run-03	overt	speechopen	recording-vocal_beh	yuya	P01	20241106	session3	2024-11-06T15:05:13	2048	90	90x2079333	unknown	unknown	/mnt/ms-nas/shige/yuya/20241106/session3	/mnt/ms-nas/shige/yuya/20241106/session3/EEG_try3_90.h5	/mnt/ms-nas/shige/yuya/20241106/session3/2024-11-06_15-05-13_speaking.wav	/mnt/ms-nas/asahi/OpenNeuro_data/yuya/20241106/session3/EEG_try3_90.h5	/mnt/ms-nas/asahi/OpenNeuro_data/yuya/20241106/session3/2024-11-06_15-05-13_speaking.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241106/eeg/sub-01_ses-20241106_task-speechopen_acq-pangolin_run-03_eeg.h5	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241106/eeg/sub-01_ses-20241106_task-speechopen_acq-pangolin_run-03_eeg.edf	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241106/eeg/sub-01_ses-20241106_task-speechopen_acq-pangolin_run-03_eeg.json	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241106/eeg/sub-01_ses-20241106_task-speechopen_acq-pangolin_run-03_channels.tsv	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241106/beh/sub-01_ses-20241106_task-speechopen_acq-pangolin_run-03_recording-vocal_beh.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241106/beh/sub-01_ses-20241106_task-speechopen_acq-pangolin_run-03_recording-vocal_beh.json	
yuya-overt-eego-v2	sub-01	ses-20241106	run-04	overt	speechopen	recording-vocal_beh	yuya	P01	20241106	session4	2024-11-06T15:25:58	2048	90	90x517078	unknown	unknown	/mnt/ms-nas/shige/yuya/20241106/session4	/mnt/ms-nas/shige/yuya/20241106/session4/EEG_try4_90.h5	/mnt/ms-nas/shige/yuya/20241106/session4/2024-11-06_15-25-58_speaking.wav	/mnt/ms-nas/asahi/OpenNeuro_data/yuya/20241106/session4/EEG_try4_90.h5	/mnt/ms-nas/asahi/OpenNeuro_data/yuya/20241106/session4/2024-11-06_15-25-58_speaking.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241106/eeg/sub-01_ses-20241106_task-speechopen_acq-pangolin_run-04_eeg.h5	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241106/eeg/sub-01_ses-20241106_task-speechopen_acq-pangolin_run-04_eeg.edf	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241106/eeg/sub-01_ses-20241106_task-speechopen_acq-pangolin_run-04_eeg.json	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241106/eeg/sub-01_ses-20241106_task-speechopen_acq-pangolin_run-04_channels.tsv	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241106/beh/sub-01_ses-20241106_task-speechopen_acq-pangolin_run-04_recording-vocal_beh.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241106/beh/sub-01_ses-20241106_task-speechopen_acq-pangolin_run-04_recording-vocal_beh.json	
yuya-overt-eego-v2	sub-01	ses-20241106	run-05	overt	speechopen	recording-vocal_beh	yuya	P01	20241106	session5	2024-11-06T16:24:13	2048	90	90x1712674	unknown	unknown	/mnt/ms-nas/shige/yuya/20241106/session5	/mnt/ms-nas/shige/yuya/20241106/session5/EEG_try5_90.h5	/mnt/ms-nas/shige/yuya/20241106/session5/2024-11-06_16-24-13_speaking.wav	/mnt/ms-nas/asahi/OpenNeuro_data/yuya/20241106/session5/EEG_try5_90.h5	/mnt/ms-nas/asahi/OpenNeuro_data/yuya/20241106/session5/2024-11-06_16-24-13_speaking.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241106/eeg/sub-01_ses-20241106_task-speechopen_acq-pangolin_run-05_eeg.h5	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241106/eeg/sub-01_ses-20241106_task-speechopen_acq-pangolin_run-05_eeg.edf	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241106/eeg/sub-01_ses-20241106_task-speechopen_acq-pangolin_run-05_eeg.json	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241106/eeg/sub-01_ses-20241106_task-speechopen_acq-pangolin_run-05_channels.tsv	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241106/beh/sub-01_ses-20241106_task-speechopen_acq-pangolin_run-05_recording-vocal_beh.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241106/beh/sub-01_ses-20241106_task-speechopen_acq-pangolin_run-05_recording-vocal_beh.json	
yuya-overt-eego-v2	sub-01	ses-20241106	run-06	overt	speechopen	recording-vocal_beh	yuya	P01	20241106	session6	2024-11-06T16:45:22	2048	90	90x915098	unknown	unknown	/mnt/ms-nas/shige/yuya/20241106/session6	/mnt/ms-nas/shige/yuya/20241106/session6/EEG_try6_90.h5	/mnt/ms-nas/shige/yuya/20241106/session6/2024-11-06_16-45-22_speaking.wav	/mnt/ms-nas/asahi/OpenNeuro_data/yuya/20241106/session6/EEG_try6_90.h5	/mnt/ms-nas/asahi/OpenNeuro_data/yuya/20241106/session6/2024-11-06_16-45-22_speaking.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241106/eeg/sub-01_ses-20241106_task-speechopen_acq-pangolin_run-06_eeg.h5	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241106/eeg/sub-01_ses-20241106_task-speechopen_acq-pangolin_run-06_eeg.edf	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241106/eeg/sub-01_ses-20241106_task-speechopen_acq-pangolin_run-06_eeg.json	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241106/eeg/sub-01_ses-20241106_task-speechopen_acq-pangolin_run-06_channels.tsv	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241106/beh/sub-01_ses-20241106_task-speechopen_acq-pangolin_run-06_recording-vocal_beh.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241106/beh/sub-01_ses-20241106_task-speechopen_acq-pangolin_run-06_recording-vocal_beh.json	
yuya-overt-eego-v2	sub-01	ses-20241106	run-07	overt	speechopen	recording-vocal_beh	yuya	P01	20241106	session7	2024-11-06T16:57:05	2048	90	90x1064479	unknown	unknown	/mnt/ms-nas/shige/yuya/20241106/session7	/mnt/ms-nas/shige/yuya/20241106/session7/EEG_try7_90.h5	/mnt/ms-nas/shige/yuya/20241106/session7/2024-11-06_16-57-05_speaking.wav	/mnt/ms-nas/asahi/OpenNeuro_data/yuya/20241106/session7/EEG_try7_90.h5	/mnt/ms-nas/asahi/OpenNeuro_data/yuya/20241106/session7/2024-11-06_16-57-05_speaking.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241106/eeg/sub-01_ses-20241106_task-speechopen_acq-pangolin_run-07_eeg.h5	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241106/eeg/sub-01_ses-20241106_task-speechopen_acq-pangolin_run-07_eeg.edf	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241106/eeg/sub-01_ses-20241106_task-speechopen_acq-pangolin_run-07_eeg.json	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241106/eeg/sub-01_ses-20241106_task-speechopen_acq-pangolin_run-07_channels.tsv	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241106/beh/sub-01_ses-20241106_task-speechopen_acq-pangolin_run-07_recording-vocal_beh.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241106/beh/sub-01_ses-20241106_task-speechopen_acq-pangolin_run-07_recording-vocal_beh.json	
yuya-overt-eego-v2	sub-01	ses-20241106	run-08	overt	speechopen	recording-vocal_beh	yuya	P01	20241106	session8	2024-11-06T17:42:38	2048	90	90x1318029	unknown	unknown	/mnt/ms-nas/shige/yuya/20241106/session8	/mnt/ms-nas/shige/yuya/20241106/session8/EEG_try8_90.h5	/mnt/ms-nas/shige/yuya/20241106/session8/2024-11-06_17-42-38_speaking.wav	/mnt/ms-nas/asahi/OpenNeuro_data/yuya/20241106/session8/EEG_try8_90.h5	/mnt/ms-nas/asahi/OpenNeuro_data/yuya/20241106/session8/2024-11-06_17-42-38_speaking.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241106/eeg/sub-01_ses-20241106_task-speechopen_acq-pangolin_run-08_eeg.h5	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241106/eeg/sub-01_ses-20241106_task-speechopen_acq-pangolin_run-08_eeg.edf	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241106/eeg/sub-01_ses-20241106_task-speechopen_acq-pangolin_run-08_eeg.json	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241106/eeg/sub-01_ses-20241106_task-speechopen_acq-pangolin_run-08_channels.tsv	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241106/beh/sub-01_ses-20241106_task-speechopen_acq-pangolin_run-08_recording-vocal_beh.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241106/beh/sub-01_ses-20241106_task-speechopen_acq-pangolin_run-08_recording-vocal_beh.json	
yuya-overt-eego-v2	sub-01	ses-20241106	run-09	overt	speechopen	recording-vocal_beh	yuya	P01	20241106	session9	2024-11-06T18:07:13	2048	90	90x1404238	unknown	unknown	/mnt/ms-nas/shige/yuya/20241106/session9	/mnt/ms-nas/shige/yuya/20241106/session9/EEG_try9_90.h5	/mnt/ms-nas/shige/yuya/20241106/session9/2024-11-06_18-07-13_speaking.wav	/mnt/ms-nas/asahi/OpenNeuro_data/yuya/20241106/session9/EEG_try9_90.h5	/mnt/ms-nas/asahi/OpenNeuro_data/yuya/20241106/session9/2024-11-06_18-07-13_speaking.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241106/eeg/sub-01_ses-20241106_task-speechopen_acq-pangolin_run-09_eeg.h5	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241106/eeg/sub-01_ses-20241106_task-speechopen_acq-pangolin_run-09_eeg.edf	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241106/eeg/sub-01_ses-20241106_task-speechopen_acq-pangolin_run-09_eeg.json	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241106/eeg/sub-01_ses-20241106_task-speechopen_acq-pangolin_run-09_channels.tsv	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241106/beh/sub-01_ses-20241106_task-speechopen_acq-pangolin_run-09_recording-vocal_beh.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241106/beh/sub-01_ses-20241106_task-speechopen_acq-pangolin_run-09_recording-vocal_beh.json	
yuya-overt-eego-v2	sub-01	ses-20241106	run-10	overt	speechopen	recording-vocal_beh	yuya	P01	20241106	session10	2024-11-06T19:02:05	2048	90	90x1306248	unknown	unknown	/mnt/ms-nas/shige/yuya/20241106/session10	/mnt/ms-nas/shige/yuya/20241106/session10/EEG_try10_90.h5	/mnt/ms-nas/shige/yuya/20241106/session10/2024-11-06_19-02-05_speaking.wav	/mnt/ms-nas/asahi/OpenNeuro_data/yuya/20241106/session10/EEG_try10_90.h5	/mnt/ms-nas/asahi/OpenNeuro_data/yuya/20241106/session10/2024-11-06_19-02-05_speaking.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241106/eeg/sub-01_ses-20241106_task-speechopen_acq-pangolin_run-10_eeg.h5	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241106/eeg/sub-01_ses-20241106_task-speechopen_acq-pangolin_run-10_eeg.edf	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241106/eeg/sub-01_ses-20241106_task-speechopen_acq-pangolin_run-10_eeg.json	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241106/eeg/sub-01_ses-20241106_task-speechopen_acq-pangolin_run-10_channels.tsv	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241106/beh/sub-01_ses-20241106_task-speechopen_acq-pangolin_run-10_recording-vocal_beh.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241106/beh/sub-01_ses-20241106_task-speechopen_acq-pangolin_run-10_recording-vocal_beh.json	
yuya-overt-eego-v2	sub-01	ses-20241106	run-11	overt	speechopen	recording-vocal_beh	yuya	P01	20241106	session11	2024-11-06T19:20:26	2048	90	90x1417443	unknown	unknown	/mnt/ms-nas/shige/yuya/20241106/session11	/mnt/ms-nas/shige/yuya/20241106/session11/EEG_try11_90.h5	/mnt/ms-nas/shige/yuya/20241106/session11/2024-11-06_19-20-26_speaking.wav	/mnt/ms-nas/asahi/OpenNeuro_data/yuya/20241106/session11/EEG_try11_90.h5	/mnt/ms-nas/asahi/OpenNeuro_data/yuya/20241106/session11/2024-11-06_19-20-26_speaking.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241106/eeg/sub-01_ses-20241106_task-speechopen_acq-pangolin_run-11_eeg.h5	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241106/eeg/sub-01_ses-20241106_task-speechopen_acq-pangolin_run-11_eeg.edf	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241106/eeg/sub-01_ses-20241106_task-speechopen_acq-pangolin_run-11_eeg.json	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241106/eeg/sub-01_ses-20241106_task-speechopen_acq-pangolin_run-11_channels.tsv	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241106/beh/sub-01_ses-20241106_task-speechopen_acq-pangolin_run-11_recording-vocal_beh.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241106/beh/sub-01_ses-20241106_task-speechopen_acq-pangolin_run-11_recording-vocal_beh.json	
yuya-listening2-pangolin	sub-01	ses-20241107	run-02	listening	listening	recording-audio_beh	yuya	P01	20241107	session2	2024-11-07T17:02:31	1200	140	1801x1200x140	book	高い城の男	/mnt/ms-nas/shige/yuya/20241107/session2	/mnt/ms-nas/shige/yuya/20241107/session2/EEG_try2_140.h5	/mnt/ms-nas/shige/yuya/20241107/session2/2024-11-07 17-02-31_listening.wav	/mnt/ms-nas/asahi/OpenNeuro_data/yuya/20241107/session2/EEG_try2_140.h5	/mnt/ms-nas/asahi/OpenNeuro_data/yuya/20241107/session2/2024-11-07 17-02-31_listening.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241107/eeg/sub-01_ses-20241107_task-listening_acq-pangolin_run-02_eeg.h5	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241107/eeg/sub-01_ses-20241107_task-listening_acq-pangolin_run-02_eeg.edf	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241107/eeg/sub-01_ses-20241107_task-listening_acq-pangolin_run-02_eeg.json	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241107/eeg/sub-01_ses-20241107_task-listening_acq-pangolin_run-02_channels.tsv	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241107/beh/sub-01_ses-20241107_task-listening_acq-pangolin_run-02_recording-audio_beh.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241107/beh/sub-01_ses-20241107_task-listening_acq-pangolin_run-02_recording-audio_beh.json	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/code/bids/sub-01_listening2_runs.tsv
yuya-listening2-pangolin	sub-01	ses-20241107	run-03	listening	listening	recording-audio_beh	yuya	P01	20241107	session3	2024-11-07T17:48:11	1200	140	1518x1200x140	video game	ウェイストランダーズ: Doom	/mnt/ms-nas/shige/yuya/20241107/session3	/mnt/ms-nas/shige/yuya/20241107/session3/EEG_try3_140.h5	/mnt/ms-nas/shige/yuya/20241107/session3/2024-11-07 17-48-11_listening.wav	/mnt/ms-nas/asahi/OpenNeuro_data/yuya/20241107/session3/EEG_try3_140.h5	/mnt/ms-nas/asahi/OpenNeuro_data/yuya/20241107/session3/2024-11-07 17-48-11_listening.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241107/eeg/sub-01_ses-20241107_task-listening_acq-pangolin_run-03_eeg.h5	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241107/eeg/sub-01_ses-20241107_task-listening_acq-pangolin_run-03_eeg.edf	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241107/eeg/sub-01_ses-20241107_task-listening_acq-pangolin_run-03_eeg.json	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241107/eeg/sub-01_ses-20241107_task-listening_acq-pangolin_run-03_channels.tsv	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241107/beh/sub-01_ses-20241107_task-listening_acq-pangolin_run-03_recording-audio_beh.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241107/beh/sub-01_ses-20241107_task-listening_acq-pangolin_run-03_recording-audio_beh.json	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/code/bids/sub-01_listening2_runs.tsv
yuya-listening2-pangolin	sub-01	ses-20241107	run-04	listening	listening	recording-audio_beh	yuya	P01	20241107	session4	2024-11-07T18:45:28	1200	140	1280x1200x140	book	センスの哲学	/mnt/ms-nas/shige/yuya/20241107/session4	/mnt/ms-nas/shige/yuya/20241107/session4/EEG_try4_140.h5	/mnt/ms-nas/shige/yuya/20241107/session4/2024-11-07 18-45-28_listening.wav	/mnt/ms-nas/asahi/OpenNeuro_data/yuya/20241107/session4/EEG_try4_140.h5	/mnt/ms-nas/asahi/OpenNeuro_data/yuya/20241107/session4/2024-11-07 18-45-28_listening.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241107/eeg/sub-01_ses-20241107_task-listening_acq-pangolin_run-04_eeg.h5	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241107/eeg/sub-01_ses-20241107_task-listening_acq-pangolin_run-04_eeg.edf	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241107/eeg/sub-01_ses-20241107_task-listening_acq-pangolin_run-04_eeg.json	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241107/eeg/sub-01_ses-20241107_task-listening_acq-pangolin_run-04_channels.tsv	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241107/beh/sub-01_ses-20241107_task-listening_acq-pangolin_run-04_recording-audio_beh.wav	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/sub-01/ses-20241107/beh/sub-01_ses-20241107_task-listening_acq-pangolin_run-04_recording-audio_beh.json	/mnt/ms-nas/asahi/OpenNeuro_data/eeg_bids_dataset/code/bids/sub-01_listening2_runs.tsv
